word,Usage Count in Current Curriculum,Usage Count in Draft Curriculum,Percent of total words in Current Curriculum,Percent of total words in Draft Curriculum,Percent change from Current to Draft Curriculum
working,18,24,0.00021684134441633538,0.00017804550546377145,-0.17891347730290735
contribute,77,103,0.0009275990844476569,0.0007641119609486858,-0.17624761196947517
reading,55,74,0.0006625707746054692,0.0005489736418466286,-0.17144905436929742
regular,17,23,0.0002047946030598723,0.0001706269427361143,-0.16683867549853837
model,34,46,0.0004095892061197446,0.0003412538854722286,-0.16683867549853837
generate,14,19,0.00016865437899048308,0.00014095269182548572,-0.16425121796903078
measure,25,34,0.00030116853391157694,0.00025223113274034286,-0.1624917468489656
goal,11,15,0.00013251415492109386,0.00011127844091485716,-0.16025241996888256
northern,11,15,0.00013251415492109386,0.00011127844091485716,-0.16025241996888256
stress,11,15,0.00013251415492109386,0.00011127844091485716,-0.16025241996888256
potential,22,30,0.0002650283098421877,0.0002225568818297143,-0.16025241996888256
circles,8,11,9.637393085170462e-05,8.160419000422858e-05,-0.15325452346862323
refine,16,22,0.00019274786170340923,0.00016320838000845716,-0.15325452346862323
meaning,82,113,0.0009878327912299723,0.0008382975882252572,-0.15137703904172434
different,155,214,0.0018672449102517768,0.0015875724237186287,-0.14977814907817177
rate,13,18,0.00015660763763402,0.00013353412909782858,-0.14733322642994234
treaty,13,18,0.00015660763763402,0.00013353412909782858,-0.14733322642994234
explain,93,129,0.001120346946151066,0.0009569945918677716,-0.1458051497747987
behaviour,18,25,0.00021684134441633538,0.0001854640681914286,-0.14470153885719517
characters,48,67,0.0005782435851102277,0.0004970437027530286,-0.14042504655148125
follow,25,35,0.00030116853391157694,0.000259649695468,-0.13785915116805283
assume,5,7,6.0233706782315383e-05,5.1929939093600006e-05,-0.1378591511680527
distribution,5,7,6.0233706782315383e-05,5.1929939093600006e-05,-0.1378591511680527
fosters,5,7,6.0233706782315383e-05,5.1929939093600006e-05,-0.1378591511680527
friends,5,7,6.0233706782315383e-05,5.1929939093600006e-05,-0.1378591511680527
outdoor,5,7,6.0233706782315383e-05,5.1929939093600006e-05,-0.1378591511680527
partner,5,7,6.0233706782315383e-05,5.1929939093600006e-05,-0.1378591511680527
grouping,10,14,0.00012046741356463077,0.00010385987818720001,-0.1378591511680527
meaningful,10,14,0.00012046741356463077,0.00010385987818720001,-0.1378591511680527
stages,10,14,0.00012046741356463077,0.00010385987818720001,-0.1378591511680527
supporting,10,14,0.00012046741356463077,0.00010385987818720001,-0.1378591511680527
direct,20,28,0.00024093482712926153,0.00020771975637440002,-0.1378591511680527
objects,126,177,0.0015178894109143476,0.0013130856027953144,-0.13492669930127735
pattern,37,52,0.00044572943018913384,0.00038576526183817147,-0.13453042202198343
human,64,90,0.0007709914468136369,0.0006676706454891429,-0.13401030809291012
conflict,22,31,0.0002650283098421877,0.00022997544455737146,-0.13226083396784533
compare,83,117,0.0009998795325864354,0.0008679718391358858,-0.1319235859437364
affect,56,79,0.0006746175159619323,0.0005860664554849143,-0.1312611344678083
must,17,24,0.0002047946030598723,0.00017804550546377145,-0.13061427008543133
attempt,7,10,8.432718949524154e-05,7.418562727657143e-05,-0.1202644399674008
employ,7,10,8.432718949524154e-05,7.418562727657143e-05,-0.1202644399674008
extended,7,10,8.432718949524154e-05,7.418562727657143e-05,-0.1202644399674008
half,7,10,8.432718949524154e-05,7.418562727657143e-05,-0.1202644399674008
manner,7,10,8.432718949524154e-05,7.418562727657143e-05,-0.1202644399674008
application,14,20,0.00016865437899048308,0.00014837125455314287,-0.1202644399674008
individual,60,86,0.0007228044813877846,0.0006379963945785143,-0.11733198810062545
strengths,16,23,0.00019274786170340923,0.0001706269427361143,-0.11476609271719701
enjoyment,9,13,0.00010842067220816769,9.644131545954287e-05,-0.11048960041148297
greater,9,13,0.00010842067220816769,9.644131545954287e-05,-0.11048960041148297
makes,9,13,0.00010842067220816769,9.644131545954287e-05,-0.11048960041148297
managing,9,13,0.00010842067220816769,9.644131545954287e-05,-0.11048960041148297
levels,18,26,0.00021684134441633538,0.00019288263091908573,-0.11048960041148297
participation,18,26,0.00021684134441633538,0.00019288263091908573,-0.11048960041148297
affects,11,16,0.00013251415492109386,0.0001186970036425143,-0.10426924796680806
large,11,16,0.00013251415492109386,0.0001186970036425143,-0.10426924796680806
population,11,16,0.00013251415492109386,0.0001186970036425143,-0.10426924796680806
preferences,11,16,0.00013251415492109386,0.0001186970036425143,-0.10426924796680806
achieve,22,32,0.0002650283098421877,0.0002373940072850286,-0.10426924796680806
aspects,22,32,0.0002650283098421877,0.0002373940072850286,-0.10426924796680806
relationship,37,54,0.00044572943018913384,0.00040060238729348576,-0.10124313056129047
applying,13,19,0.00015660763763402,0.00014095269182548572,-0.09996285012049469
democracy,15,22,0.00018070112034694616,0.00016320838000845716,-0.09680482503319814
essential,15,22,0.00018070112034694616,0.00016320838000845716,-0.09680482503319814
active,32,47,0.00038549572340681846,0.00034867244819988575,-0.0955218773414839
expectations,17,25,0.0002047946030598723,0.0001854640681914286,-0.0943898646723243
needed,17,25,0.0002047946030598723,0.0001854640681914286,-0.0943898646723243
read,53,78,0.000638477291892543,0.0005786478927572572,-0.09370638532490717
explore,118,175,0.001421515480062643,0.00129824847734,-0.0867152025085304
rhythm,31,46,0.0003734489820503554,0.0003412538854722286,-0.08621016022420337
feelings,68,101,0.0008191784122394892,0.0007492748354933715,-0.08533376331904753
development,84,125,0.0010119262739428985,0.000927320340957143,-0.08360879163270915
writing,67,100,0.0008071316708830261,0.0007418562727657144,-0.08087329548832907
book,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
composite,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
discussing,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
document,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
international,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
recognition,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
wide,6,9,7.228044813877847e-05,6.676706454891429e-05,-0.07627766196577088
combination,12,18,0.00014456089627755693,0.00013353412909782858,-0.07627766196577088
living,48,72,0.0005782435851102277,0.0005341365163913143,-0.07627766196577088
growth,42,63,0.0005059631369714493,0.00046736945184240006,-0.07627766196577082
addresses,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
advantages,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
appeal,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
clocks,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
continuous,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
enhances,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
exercise,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
gaps,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
hours,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
increasingly,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
informational,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
interior,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
joining,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
likelihood,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
logically,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
mixing,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
moon,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
operation,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
ordered,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
overcome,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
overview,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
phases,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
reason,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
resistance,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
seven,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
sleep,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
snow,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
surroundings,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
tenths,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
true,4,6,4.818696542585231e-05,4.451137636594286e-05,-0.0762776619657708
contributed,8,12,9.637393085170462e-05,8.902275273188572e-05,-0.0762776619657708
poles,8,12,9.637393085170462e-05,8.902275273188572e-05,-0.0762776619657708
several,8,12,9.637393085170462e-05,8.902275273188572e-05,-0.0762776619657708
associated,18,27,0.00021684134441633538,0.00020030119364674288,-0.07627766196577077
collaborate,10,15,0.00012046741356463077,0.00011127844091485716,-0.07627766196577074
consideration,10,15,0.00012046741356463077,0.00011127844091485716,-0.07627766196577074
cycle,10,15,0.00012046741356463077,0.00011127844091485716,-0.07627766196577074
reflects,10,15,0.00012046741356463077,0.00011127844091485716,-0.07627766196577074
visually,10,15,0.00012046741356463077,0.00011127844091485716,-0.07627766196577074
basic,39,59,0.00046982291290206,0.0004376952009317715,-0.06838259924752947
build,29,44,0.00034935549933742924,0.0003264167600169143,-0.06566016382744634
required,21,32,0.00025298156848572464,0.0002373940072850286,-0.061615402631894176
safe,21,32,0.00025298156848572464,0.0002373940072850286,-0.061615402631894176
alberta,95,145,0.0011444404288639923,0.0010756915955102858,-0.06007200691253875
part,36,55,0.00043368268883267077,0.0004080209500211429,-0.059171692742914665
services,17,26,0.0002047946030598723,0.00019288263091908573,-0.05816545925921726
canada,122,187,0.0014697024454884953,0.0013872712300718858,-0.05608700976830124
design,58,89,0.0006987109986748585,0.0006602520827614858,-0.05504266568912187
themes,13,20,0.00015660763763402,0.00014837125455314287,-0.05259247381104703
multiple,35,54,0.0004216359474762077,0.00040060238729348576,-0.04988559516479279
express,68,105,0.0008191784122394892,0.0007789490864040001,-0.0491093579059405
considering,11,17,0.00013251415492109386,0.00012611556637017143,-0.048286075964733666
ways,170,264,0.002047946030598723,0.0019585005601014858,-0.04367569709397445
wind,9,14,0.00010842067220816769,0.00010385987818720001,-0.042065723520058565
mass,16,25,0.00019274786170340923,0.0001854640681914286,-0.03778923121434457
methods,37,58,0.00044572943018913384,0.00043027663820411434,-0.03466854763990457
additional,7,11,8.432718949524154e-05,8.160419000422858e-05,-0.032290883964140864
chart,7,11,8.432718949524154e-05,8.160419000422858e-05,-0.032290883964140864
collect,7,11,8.432718949524154e-05,8.160419000422858e-05,-0.032290883964140864
machines,7,11,8.432718949524154e-05,8.160419000422858e-05,-0.032290883964140864
power,14,22,0.00016865437899048308,0.00016320838000845716,-0.032290883964140864
give,19,30,0.00022888808577279846,0.0002225568818297143,-0.027660696806074466
country,12,19,0.00014456089627755693,0.00014095269182548572,-0.02495975429720259
parts,48,76,0.0005782435851102277,0.0005638107673019429,-0.02495975429720259
feedback,17,27,0.0002047946030598723,0.00020030119364674288,-0.021941053846110226
result,17,27,0.0002047946030598723,0.00020030119364674288,-0.021941053846110226
thoughts,17,27,0.0002047946030598723,0.00020030119364674288,-0.021941053846110226
perspectives,56,89,0.0006746175159619323,0.0006602520827614858,-0.021294189463733373
present,44,70,0.0005300566196843754,0.000519299390936,-0.020294489963696413
world,76,121,0.0009155523430911938,0.0008976460900465144,-0.01955786927945842
familiar,27,43,0.0003252620166245031,0.00031899819728925717,-0.019257764556250515
political,15,24,0.00018070112034694616,0.00017804550546377145,-0.014696172763488856
ecosystems,5,8,6.0233706782315383e-05,5.934850182125715e-05,-0.014696172763488781
efficient,5,8,6.0233706782315383e-05,5.934850182125715e-05,-0.014696172763488781
resource,5,8,6.0233706782315383e-05,5.934850182125715e-05,-0.014696172763488781
successful,5,8,6.0233706782315383e-05,5.934850182125715e-05,-0.014696172763488781
travel,5,8,6.0233706782315383e-05,5.934850182125715e-05,-0.014696172763488781
wood,5,8,6.0233706782315383e-05,5.934850182125715e-05,-0.014696172763488781
flow,10,16,0.00012046741356463077,0.0001186970036425143,-0.014696172763488781
guide,10,16,0.00012046741356463077,0.0001186970036425143,-0.014696172763488781
recognizing,10,16,0.00012046741356463077,0.0001186970036425143,-0.014696172763488781
environments,20,32,0.00024093482712926153,0.0002373940072850286,-0.014696172763488781
shapes,75,121,0.0009035056017347307,0.0008976460900465144,-0.0064853075365178085
informed,13,21,0.00015660763763402,0.0001557898172808,-0.00522209750159937
property,13,21,0.00015660763763402,0.0001557898172808,-0.00522209750159937
processes,52,84,0.00062643055053608,0.0006231592691232,-0.00522209750159937
factors,42,68,0.0005059631369714493,0.0005044622654806857,-0.0029663652963876587
fractions,48,78,0.0005782435851102277,0.0005786478927572572,0.0006991995370815588
gathering,8,13,9.637393085170462e-05,9.644131545954287e-05,0.0006991995370816525
hand,8,13,9.637393085170462e-05,9.644131545954287e-05,0.0006991995370816525
talents,8,13,9.637393085170462e-05,9.644131545954287e-05,0.0006991995370816525
less,19,31,0.00022888808577279846,0.00022997544455737146,0.004750613300389721
experiment,41,67,0.0004939163956149861,0.0004970437027530286,0.006331652817778125
within,104,171,0.00125286110107216,0.0012685742264293715,0.012541793614443502
together,23,38,0.0002770750511986508,0.00028190538365097144,0.017433299863788596
connect,26,43,0.00031321527526804,0.00031899819728925717,0.01846309065312446
representations,21,35,0.00025298156848572464,0.000259649695468,0.026358153371365652
affecting,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
answering,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
brought,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
carefully,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
categorize,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
contribution,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
cover,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
double,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
experiencing,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
exposure,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
figures,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
heated,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
pass,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
predicting,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
pressure,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
professional,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
remember,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
searching,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
silences,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
views,3,5,3.614022406938923e-05,3.709281363828572e-05,0.026358153371365708
capitalization,6,10,7.228044813877847e-05,7.418562727657143e-05,0.026358153371365708
collection,6,10,7.228044813877847e-05,7.418562727657143e-05,0.026358153371365708
integrate,6,10,7.228044813877847e-05,7.418562727657143e-05,0.026358153371365708
introduction,6,10,7.228044813877847e-05,7.418562727657143e-05,0.026358153371365708
project,6,10,7.228044813877847e-05,7.418562727657143e-05,0.026358153371365708
affected,12,20,0.00014456089627755693,0.00014837125455314287,0.026358153371365708
